Date	Time	Binary	Target	Elapsed	Cores	Execs	Exec/sec	Cycles	Paths	Crashes	Reason	TestVer
2021-04-09	21:02:41	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	63	0		
2021-04-09	21:02:42	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	62	0		
2021-04-09	21:02:43	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	61	0		
2021-04-09	21:02:44	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	60	0		
2021-04-09	21:02:45	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	59	0		
2021-04-09	21:02:57	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	12	1	0	0	0	58	0		
2021-04-09	21:03:07	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	10	1	0	0	0	57	0		
2021-04-09	21:03:09	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	56	0		
2021-04-09	21:03:26	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	17	1	0	0	0	55	0		
2021-04-09	21:03:46	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	20	1	0	0	0	54	0		
2021-04-09	21:03:47	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	53	0		
2021-04-09	21:03:48	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	52	0		
2021-04-09	21:03:49	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	51	0		
2021-04-09	21:03:58	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	50	0		
2021-04-09	21:03:59	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1	1	0	0	0	49	0		
2021-04-09	21:04:09	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	48	0		
2021-04-09	21:04:18	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	47	0		
2021-04-09	21:04:28	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	10	1	0	0	0	46	0		
2021-04-09	21:04:37	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	45	0		
2021-04-09	21:04:46	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	44	0		
2021-04-09	21:04:55	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	43	0		
2021-04-09	21:05:04	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	42	0		
2021-04-09	21:05:13	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	41	0		
2021-04-09	21:05:23	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	40	0		
2021-04-09	21:05:32	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	39	0		
2021-04-09	21:05:41	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	38	0		
2021-04-09	21:05:50	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	37	0		
2021-04-09	21:05:59	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	36	0		
2021-04-09	21:06:08	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	35	0		
2021-04-09	21:06:17	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	34	0		
2021-04-09	21:06:27	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	33	0		
2021-04-09	21:06:36	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	32	0		
2021-04-09	21:06:45	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	31	0		
2021-04-09	21:06:54	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	30	0		
2021-04-09	21:07:03	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	29	0		
2021-04-09	21:07:12	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	28	0		
2021-04-09	21:07:21	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	27	0		
2021-04-09	21:07:30	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	26	0		
2021-04-09	21:07:40	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	25	0		
2021-04-09	21:07:49	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	24	0		
2021-04-09	21:07:58	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	23	0		
2021-04-09	21:08:07	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	22	0		
2021-04-09	21:08:16	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	21	0		
